Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Michael Santos,URU,FW,30,5.3,12.0,2.29,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Michael Santos (FC Juárez)
Gonzalo Pelúa,URU,DF,20,4.5,4.0,0.88,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Gonzalo Pelúa (FC Juárez)
Diego Campillo,MEX,DF,22,3.7,8.0,2.18,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Diego Campillo (FC Juárez)
Amaury Escoto,MEX,"FW,MF",31,4.6,7.0,1.53,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.44,2.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Amaury Escoto (FC Juárez)
Sebastián Pérez Bouquet,MEX,"MF,FW",20,4.6,16.0,3.51,12.0,0.0,2.0,2.0,0.0,0.0,4.0,0.88,3.0,0.0,0.0,1.0,0.0,0.0,FC Juárez,Brasileiro,Sebastián Pérez Bouquet (FC Juárez)
Agustín Urzi,ARG,"MF,FW",23,3.8,15.0,3.94,12.0,2.0,0.0,0.0,1.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Agustín Urzi (FC Juárez)
Haret Ortega,MEX,DF,23,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Haret Ortega (FC Juárez)
Diego Valoyes,COL,MF,27,2.4,14.0,5.75,5.0,0.0,3.0,1.0,5.0,0.0,4.0,1.64,2.0,0.0,1.0,0.0,1.0,0.0,FC Juárez,Brasileiro,Diego Valoyes (FC Juárez)
Santiago Ormeño,PER,"FW,MF",29,1.9,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Santiago Ormeño (FC Juárez)
César Sosa,MEX,MF,19,1.2,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,César Sosa (FC Juárez)
Mario Osuna,MEX,"MF,FW",35,3.1,5.0,1.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Mario Osuna (FC Juárez)
Ángel Zapata,MEX,MF,22,2.9,14.0,4.79,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Ángel Zapata (FC Juárez)
Francisco Nevarez,MEX,"DF,MF",23,0.7,3.0,4.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Francisco Nevarez (FC Juárez)
Ramón Pasquel,MEX,GK,27,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Ramón Pasquel (FC Juárez)
Jan Carmona,MEX,"FW,DF",19,0.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Juárez,Brasileiro,Jan Carmona (FC Juárez)
Fernando Beltrán,MEX,MF,25,15.9,38.0,2.38,35.0,0.0,1.0,2.0,0.0,0.0,6.0,0.38,5.0,0.0,0.0,1.0,0.0,0.0,Guadalajara,Brasileiro,Fernando Beltrán (Guadalajara)
Miguel Jiménez Ponce,MEX,GK,33,15.8,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Miguel Jiménez Ponce (Guadalajara)
Ricardo Marín,MEX,FW,25,12.7,21.0,1.66,17.0,0.0,1.0,1.0,2.0,0.0,3.0,0.24,1.0,0.0,0.0,1.0,1.0,0.0,Guadalajara,Brasileiro,Ricardo Marín (Guadalajara)
Gilberto Sepúlveda,MEX,DF,24,14.4,7.0,0.49,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Gilberto Sepúlveda (Guadalajara)
Alan Mozo,MEX,DF,26,14.3,28.0,1.96,21.0,5.0,1.0,0.0,0.0,1.0,3.0,0.21,1.0,1.0,0.0,0.0,0.0,1.0,Guadalajara,Brasileiro,Alan Mozo (Guadalajara)
Roberto Alvarado,MEX,"FW,MF",25,12.6,65.0,5.15,44.0,9.0,4.0,5.0,3.0,0.0,4.0,0.32,1.0,0.0,1.0,1.0,1.0,0.0,Guadalajara,Brasileiro,Roberto Alvarado (Guadalajara)
Fernando Rubén González,MEX,MF,29,12.1,23.0,1.9,17.0,0.0,0.0,0.0,4.0,2.0,3.0,0.25,2.0,0.0,0.0,0.0,0.0,1.0,Guadalajara,Brasileiro,Fernando Rubén González (Guadalajara)
Jesús Orozco,MEX,DF,21,11.1,9.0,0.81,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Jesús Orozco (Guadalajara)
Cristian Calderón,MEX,DF,26,11.2,18.0,1.61,16.0,1.0,0.0,1.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Cristian Calderón (Guadalajara)
Antonio Briseño,MEX,DF,29,9.5,4.0,0.42,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Antonio Briseño (Guadalajara)
Víctor Guzmán,MEX,MF,28,8.5,33.0,3.87,26.0,5.0,1.0,1.0,0.0,0.0,5.0,0.59,4.0,1.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Víctor Guzmán (Guadalajara)
Isaác Brizuela,MEX,"FW,MF",33,7.5,23.0,3.08,17.0,0.0,5.0,1.0,0.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Isaác Brizuela (Guadalajara)
Erick Gutiérrez,MEX,MF,28,7.0,12.0,1.71,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Erick Gutiérrez (Guadalajara)
Jonathan Padilla,MEX,"MF,FW",18,6.3,14.0,2.21,10.0,0.0,2.0,0.0,0.0,2.0,2.0,0.32,1.0,0.0,1.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Jonathan Padilla (Guadalajara)
Alejandro Mayorga,MEX,DF,26,4.4,7.0,1.6,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Alejandro Mayorga (Guadalajara)
Alexis Vega,MEX,FW,26,4.3,17.0,3.98,8.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Alexis Vega (Guadalajara)
Ronaldo Cisneros,MEX,"FW,MF",26,4.5,5.0,1.1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Ronaldo Cisneros (Guadalajara)
Raúl Martínez,MEX,DF,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Raúl Martínez (Guadalajara)
Jesús Sánchez García,MEX,DF,34,2.6,3.0,1.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Jesús Sánchez García (Guadalajara)
Juan Brigido,MEX,"FW,DF",22,3.0,8.0,2.72,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Juan Brigido (Guadalajara)
Pavel Pérez,MEX,"FW,MF",25,2.1,6.0,2.92,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Pavel Pérez (Guadalajara)
José Rangel Aguilar,MEX,GK,23,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,José Rangel Aguilar (Guadalajara)
Alan Torres,MEX,MF,23,1.8,5.0,2.81,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Alan Torres (Guadalajara)
Daniel Armando Ríos,MEX,"FW,DF",28,0.8,2.0,2.61,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,Guadalajara,Brasileiro,Daniel Armando Ríos (Guadalajara)
Zahid Muñoz,MEX,MF,22,0.2,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Zahid Muñoz (Guadalajara)
Hiram Mier,MEX,MF,34,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Hiram Mier (Guadalajara)
Rodolfo Cota,MEX,GK,36,16.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Rodolfo Cota (León)
Adonis Frías,ARG,DF,25,16.0,23.0,1.44,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Adonis Frías (León)
Ángel Mena,ECU,"FW,MF",35,13.7,84.0,6.14,57.0,17.0,7.0,1.0,1.0,1.0,10.0,0.73,8.0,1.0,1.0,0.0,0.0,0.0,León,Brasileiro,Ángel Mena (León)
Iván Moreno,MEX,"DF,MF",25,12.0,35.0,2.91,29.0,4.0,1.0,1.0,0.0,0.0,4.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Iván Moreno (León)
Osvaldo Rodríguez del Portal,MEX,DF,27,11.5,22.0,1.91,12.0,6.0,0.0,1.0,2.0,1.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,León,Brasileiro,Osvaldo Rodríguez del Portal (León)
Lucas Romero,ARG,MF,29,10.8,36.0,3.32,32.0,1.0,2.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Lucas Romero (León)
José Iván Rodríguez,MEX,MF,27,11.2,18.0,1.61,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.18,1.0,0.0,0.0,0.0,0.0,1.0,León,Brasileiro,José Iván Rodríguez (León)
William Tesillo,COL,DF,33,10.8,19.0,1.77,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,William Tesillo (León)
Alfonso Alvarado,MEX,"FW,MF",23,9.9,19.0,1.91,11.0,1.0,2.0,4.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Alfonso Alvarado (León)
Federico Viñas,URU,FW,25,8.8,28.0,3.18,17.0,0.0,3.0,6.0,2.0,0.0,4.0,0.45,2.0,0.0,0.0,1.0,1.0,0.0,León,Brasileiro,Federico Viñas (León)
Elías Hernández,MEX,"MF,DF",35,7.8,35.0,4.49,24.0,9.0,0.0,2.0,0.0,0.0,4.0,0.51,3.0,1.0,0.0,0.0,0.0,0.0,León,Brasileiro,Elías Hernández (León)
Nicolás López,URU,"FW,MF",30,7.7,44.0,5.75,26.0,9.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Nicolás López (León)
Fidel Ambríz,MEX,MF,20,7.8,23.0,2.94,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Fidel Ambríz (León)
Jaine Barreiro,COL,DF,29,7.0,18.0,2.58,16.0,0.0,0.0,2.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Jaine Barreiro (León)
Paul Bellón,MEX,DF,26,6.5,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Paul Bellón (León)
José David Ramírez,MEX,"DF,MF",28,6.4,23.0,3.59,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,José David Ramírez (León)
Brian Rubio,MEX,FW,27,4.9,16.0,3.24,10.0,0.0,2.0,3.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,0.0,0.0,0.0,León,Brasileiro,Brian Rubio (León)
Borja Sánchez Laborde,ESP,"MF,DF",27,3.9,17.0,4.32,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.51,2.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Borja Sánchez Laborde (León)
Víctor Dávila,CHI,FW,26,2.8,15.0,5.27,13.0,0.0,0.0,1.0,1.0,0.0,2.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Víctor Dávila (León)
Omar Fernández Frasica,COL,"MF,FW",30,4.0,16.0,4.04,15.0,0.0,1.0,0.0,0.0,0.0,2.0,0.51,1.0,0.0,1.0,0.0,0.0,0.0,León,Brasileiro,Omar Fernández Frasica (León)
Jesús Angulo,MEX,MF,26,1.8,5.0,2.81,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.13,2.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Jesús Angulo (León)
Héctor Uribe,MEX,"MF,DF",19,1.5,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Héctor Uribe (León)
Sebastian Santos,MEX,"FW,MF",20,1.4,3.0,2.16,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Sebastian Santos (León)
Alfonso Blanco Antúnez,MEX,GK,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Alfonso Blanco Antúnez (León)
Luís Cervantes,MEX,DF,22,0.4,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Luís Cervantes (León)
Oscar Villa,MEX,DF,22,0.4,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Oscar Villa (León)
Facundo Almada,ARG,DF,25,17.0,15.0,0.88,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Facundo Almada (Mazatlán)
Jefferson Intriago,ECU,MF,27,17.0,26.0,1.53,24.0,0.0,1.0,0.0,0.0,1.0,5.0,0.29,4.0,0.0,0.0,0.0,0.0,1.0,Mazatlán,Brasileiro,Jefferson Intriago (Mazatlán)
Hugo González Durán,MEX,GK,33,15.3,3.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Hugo González Durán (Mazatlán)
Bryan Colula,MEX,DF,27,11.5,23.0,2.01,19.0,2.0,1.0,1.0,0.0,0.0,5.0,0.44,3.0,0.0,1.0,1.0,0.0,0.0,Mazatlán,Brasileiro,Bryan Colula (Mazatlán)
Josué Colmán,PAR,"MF,FW",25,10.9,47.0,4.32,29.0,10.0,7.0,0.0,1.0,0.0,8.0,0.74,6.0,1.0,1.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Josué Colmán (Mazatlán)
Luis Amarilla,PAR,FW,28,9.5,25.0,2.63,18.0,0.0,3.0,3.0,1.0,0.0,4.0,0.42,2.0,0.0,0.0,1.0,1.0,0.0,Mazatlán,Brasileiro,Luis Amarilla (Mazatlán)
Jair Díaz,MEX,DF,25,9.0,7.0,0.78,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Jair Díaz (Mazatlán)
Édgar Yoel Bárcenas,PAN,"FW,MF",30,8.9,26.0,2.94,19.0,1.0,2.0,2.0,1.0,1.0,3.0,0.34,2.0,0.0,0.0,0.0,0.0,1.0,Mazatlán,Brasileiro,Édgar Yoel Bárcenas (Mazatlán)
Sergio Adrián Flores,MEX,MF,28,10.3,10.0,0.97,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Sergio Adrián Flores (Mazatlán)
Luis Olivas,MEX,DF,23,9.5,12.0,1.26,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Luis Olivas (Mazatlán)
Alan Medina,MEX,"FW,MF",26,7.5,27.0,3.62,22.0,1.0,3.0,0.0,1.0,0.0,3.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Alan Medina (Mazatlán)
Arnaud Ake,CIV,FW,25,5.9,8.0,1.35,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Arnaud Ake (Mazatlán)
Nicolás Benedetti,COL,"MF,FW",26,5.9,25.0,4.25,12.0,7.0,4.0,2.0,0.0,0.0,4.0,0.68,1.0,1.0,2.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Nicolás Benedetti (Mazatlán)
Andres Montaño,MEX,MF,21,4.7,13.0,2.78,8.0,1.0,2.0,1.0,1.0,0.0,3.0,0.64,2.0,0.0,0.0,1.0,0.0,0.0,Mazatlán,Brasileiro,Andres Montaño (Mazatlán)
Eduard Bello,VEN,"FW,MF",28,7.2,27.0,3.74,16.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Eduard Bello (Mazatlán)
José Madueña,MEX,DF,33,5.5,5.0,0.9,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.36,0.0,0.0,1.0,1.0,0.0,0.0,Mazatlán,Brasileiro,José Madueña (Mazatlán)
José Joaquín Esquivel,MEX,MF,25,5.2,4.0,0.77,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,José Joaquín Esquivel (Mazatlán)
Ventura Alvarado,USA,DF,31,4.5,2.0,0.44,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,Mazatlán,Brasileiro,Ventura Alvarado (Mazatlán)
Francisco Eduardo Venegas,MEX,DF,25,4.5,10.0,2.24,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Francisco Eduardo Venegas (Mazatlán)
Néstor Vidrio,MEX,DF,34,3.2,3.0,0.93,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Néstor Vidrio (Mazatlán)
Lucas Merolla,ARG,DF,28,3.1,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Lucas Merolla (Mazatlán)
Ramiro Árciga,MEX,"MF,FW",19,2.4,2.0,0.83,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Ramiro Árciga (Mazatlán)
Raúl Camacho,MEX,FW,21,2.0,6.0,2.93,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Raúl Camacho (Mazatlán)
Ricardo Gutiérrez,MEX,GK,26,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Ricardo Gutiérrez (Mazatlán)
Roberto Meraz,MEX,MF,24,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Roberto Meraz (Mazatlán)
Miguel Sansores,MEX,"FW,MF",32,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Miguel Sansores (Mazatlán)
Omar Moreno,MEX,"FW,DF",18,0.6,3.0,4.66,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Omar Moreno (Mazatlán)
Edson Mata,MEX,DF,20,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Edson Mata (Mazatlán)
Esteban Andrada,ARG,GK,32,16.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Esteban Andrada (Monterrey)
Maximiliano Meza,ARG,"MF,FW",31,12.3,52.0,4.22,37.0,4.0,5.0,4.0,1.0,1.0,9.0,0.73,8.0,0.0,1.0,0.0,0.0,0.0,Monterrey,Brasileiro,Maximiliano Meza (Monterrey)
Stefan Medina,COL,DF,31,13.0,24.0,1.84,17.0,1.0,2.0,1.0,3.0,0.0,3.0,0.23,2.0,0.0,0.0,1.0,0.0,0.0,Monterrey,Brasileiro,Stefan Medina (Monterrey)
Luis Romo,MEX,MF,28,12.8,42.0,3.27,38.0,0.0,2.0,1.0,1.0,0.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Luis Romo (Monterrey)
Víctor Guzmán,MEX,DF,21,12.5,4.0,0.32,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Víctor Guzmán (Monterrey)
Rogelio Funes Mori,MEX,FW,32,11.4,19.0,1.67,14.0,0.0,0.0,3.0,2.0,0.0,4.0,0.35,4.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Rogelio Funes Mori (Monterrey)
Sebastián Vegas,CHI,DF,27,13.2,18.0,1.36,15.0,0.0,0.0,3.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Sebastián Vegas (Monterrey)
Jesús Gallardo,MEX,DF,29,12.1,18.0,1.49,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Jesús Gallardo (Monterrey)
Jordi Cortizo,MEX,"MF,FW",27,7.6,38.0,4.99,29.0,1.0,7.0,0.0,1.0,0.0,5.0,0.66,4.0,0.0,1.0,0.0,0.0,0.0,Monterrey,Brasileiro,Jordi Cortizo (Monterrey)
Omar Govea,MEX,MF,27,9.9,24.0,2.42,20.0,3.0,0.0,0.0,1.0,0.0,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Omar Govea (Monterrey)
Héctor Moreno,MEX,DF,35,7.7,8.0,1.04,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Héctor Moreno (Monterrey)
Jesús Corona,MEX,"MF,FW",30,6.6,27.0,4.1,20.0,1.0,3.0,1.0,2.0,0.0,5.0,0.76,3.0,0.0,1.0,0.0,1.0,0.0,Monterrey,Brasileiro,Jesús Corona (Monterrey)
Jonathan González,MEX,MF,24,6.6,6.0,0.91,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Jonathan González (Monterrey)
Alfonso González,MEX,"MF,FW",29,5.6,31.0,5.58,17.0,10.0,2.0,1.0,0.0,1.0,4.0,0.72,1.0,3.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Alfonso González (Monterrey)
Germán Berterame,ARG,"FW,MF",25,6.1,13.0,2.14,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Germán Berterame (Monterrey)
Érick Aguirre,MEX,DF,26,5.1,12.0,2.35,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Érick Aguirre (Monterrey)
Sergio Canales,ESP,"FW,MF",32,4.2,12.0,2.83,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Sergio Canales (Monterrey)
Joao Joshimar Rojas,ECU,"MF,FW",26,4.4,18.0,4.12,10.0,6.0,0.0,2.0,0.0,0.0,3.0,0.69,3.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Joao Joshimar Rojas (Monterrey)
César Bustos,MEX,DF,18,3.1,7.0,2.24,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,César Bustos (Monterrey)
Ali Ávila,MEX,FW,20,3.0,6.0,2.01,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Ali Ávila (Monterrey)
Celso Ortiz,PAR,MF,34,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Celso Ortiz (Monterrey)
César Garza,MEX,"MF,FW",18,2.8,3.0,1.07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,César Garza (Monterrey)
Daniel Alexis Parra,MEX,DF,24,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Daniel Alexis Parra (Monterrey)
