Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Sandro Cruz,POR,"DF,MF",22,8.6,338.0,299.0,37.0,11.0,0.0,6.0,10,26.0,0.0,0.0,0.0,0.0,242.0,2.0,7.0,Chaves,Brasileiro,Sandro Cruz (Chaves)
Ygor Nogueira,BRA,DF,28,8.7,398.0,388.0,9.0,9.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,3.0,Chaves,Brasileiro,Ygor Nogueira (Chaves)
Steven Vitória,CAN,DF,36,8.2,270.0,250.0,16.0,15.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,220.0,4.0,0.0,Chaves,Brasileiro,Steven Vitória (Chaves)
Leandro Sanca,GNB,"FW,MF",23,9.6,243.0,234.0,7.0,0.0,2.0,2.0,36,5.0,0.0,0.0,0.0,0.0,166.0,2.0,10.0,Chaves,Brasileiro,Leandro Sanca (Chaves)
Ricardo Guimarães,MOZ,MF,28,6.6,294.0,272.0,21.0,12.0,1.0,3.0,8,4.0,5.0,2.0,3.0,0.0,243.0,1.0,3.0,Chaves,Brasileiro,Ricardo Guimarães (Chaves)
Paulo Victor,BRA,FW,22,6.9,147.0,134.0,12.0,1.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,101.0,1.0,10.0,Chaves,Brasileiro,Paulo Victor (Chaves)
Rúben Tiago Rodrigues Ribeiro,POR,"MF,FW",36,6.0,290.0,256.0,34.0,13.0,0.0,1.0,18,5.0,14.0,7.0,4.0,0.0,245.0,0.0,6.0,Chaves,Brasileiro,Rúben Tiago Rodrigues Ribeiro (Chaves)
Benny,POR,"MF,FW",23,5.7,189.0,161.0,28.0,5.0,2.0,2.0,40,8.0,15.0,5.0,9.0,0.0,123.0,0.0,5.0,Chaves,Brasileiro,Benny (Chaves)
Jo,BRA,"FW,MF",28,4.4,73.0,68.0,4.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,Chaves,Brasileiro,Jo (Chaves)
João Pedro,POR,MF,30,4.1,169.0,154.0,15.0,12.0,0.0,1.0,2,2.0,1.0,0.0,1.0,0.0,122.0,0.0,7.0,Chaves,Brasileiro,João Pedro (Chaves)
Rodrigo Nascimento,BRA,GK,27,4.0,122.0,81.0,41.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,Chaves,Brasileiro,Rodrigo Nascimento (Chaves)
Thibang Phete,RSA,"DF,MF",29,3.7,134.0,133.0,1.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1.0,Chaves,Brasileiro,Thibang Phete (Chaves)
Rúben Lameiras,POR,"FW,MF",29,2.3,59.0,52.0,7.0,3.0,0.0,0.0,5,2.0,2.0,2.0,0.0,0.0,42.0,0.0,1.0,Chaves,Brasileiro,Rúben Lameiras (Chaves)
Issah Abbas,GHA,"MF,FW",25,3.1,67.0,60.0,6.0,1.0,2.0,0.0,9,4.0,1.0,0.0,0.0,0.0,48.0,1.0,2.0,Chaves,Brasileiro,Issah Abbas (Chaves)
Carraça,POR,"MF,DF",30,2.9,163.0,116.0,47.0,8.0,1.0,2.0,25,31.0,8.0,3.0,3.0,0.0,117.0,0.0,7.0,Chaves,Brasileiro,Carraça (Chaves)
João Queirós,POR,DF,25,2.6,102.0,92.0,9.0,6.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,74.0,1.0,2.0,Chaves,Brasileiro,João Queirós (Chaves)
Habib sylla,CIV,DF,24,2.2,102.0,68.0,34.0,2.0,0.0,1.0,17,32.0,0.0,0.0,0.0,0.0,63.0,0.0,5.0,Chaves,Brasileiro,Habib sylla (Chaves)
Hélder Morim,POR,MF,22,1.9,43.0,41.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,Chaves,Brasileiro,Hélder Morim (Chaves)
Pedro Pinho,POR,MF,23,1.7,64.0,64.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,Chaves,Brasileiro,Pedro Pinho (Chaves)
Rodrigo Melro,POR,DF,19,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Chaves,Brasileiro,Rodrigo Melro (Chaves)
Rafik Guitane,FRA,"FW,MF",24,13.6,366.0,362.0,3.0,1.0,6.0,3.0,12,2.0,0.0,0.0,0.0,0.0,266.0,1.0,18.0,Estoril,Brasileiro,Rafik Guitane (Estoril)
Tiago Araújo,POR,"DF,MF",22,13.5,626.0,496.0,128.0,10.0,0.0,16.0,53,118.0,0.0,0.0,0.0,0.0,432.0,2.0,15.0,Estoril,Brasileiro,Tiago Araújo (Estoril)
Bernardo Vital,POR,DF,23,11.5,562.0,533.0,26.0,21.0,0.0,3.0,0,3.0,0.0,0.0,0.0,0.0,506.0,3.0,2.0,Estoril,Brasileiro,Bernardo Vital (Estoril)
Jordan Holsgrove,SCO,MF,24,10.9,810.0,728.0,82.0,53.0,2.0,11.0,39,1.0,27.0,14.0,8.0,1.0,703.0,0.0,9.0,Estoril,Brasileiro,Jordan Holsgrove (Estoril)
Pedro Álvaro,POR,DF,23,11.0,501.0,468.0,32.0,21.0,1.0,4.0,1,6.0,0.0,0.0,0.0,0.0,430.0,1.0,3.0,Estoril,Brasileiro,Pedro Álvaro (Estoril)
João Marques,POR,"MF,FW",21,10.6,299.0,281.0,18.0,4.0,3.0,7.0,18,6.0,8.0,6.0,0.0,0.0,226.0,0.0,12.0,Estoril,Brasileiro,João Marques (Estoril)
Volnei Feltes,BRA,DF,23,9.7,456.0,354.0,98.0,22.0,3.0,9.0,18,75.0,1.0,1.0,0.0,0.0,326.0,4.0,7.0,Estoril,Brasileiro,Volnei Feltes (Estoril)
Rodrigo Gomes,POR,"DF,MF",20,10.6,291.0,255.0,34.0,2.0,0.0,1.0,17,31.0,1.0,1.0,0.0,0.0,203.0,2.0,17.0,Estoril,Brasileiro,Rodrigo Gomes (Estoril)
Marcelo Carné,BRA,GK,33,9.0,326.0,195.0,128.0,25.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,218.0,3.0,1.0,Estoril,Brasileiro,Marcelo Carné (Estoril)
Cassiano,BRA,FW,34,7.7,98.0,81.0,16.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,60.0,1.0,7.0,Estoril,Brasileiro,Cassiano (Estoril)
Mateus Fernandes,POR,MF,19,8.5,434.0,396.0,37.0,17.0,2.0,4.0,21,3.0,15.0,1.0,11.0,0.0,361.0,1.0,7.0,Estoril,Brasileiro,Mateus Fernandes (Estoril)
Heriberto Tavares,POR,"FW,MF",26,5.6,108.0,107.0,1.0,0.0,3.0,1.0,8,1.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,Estoril,Brasileiro,Heriberto Tavares (Estoril)
Alejandro Marqués,VEN,FW,23,6.3,66.0,49.0,16.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,Estoril,Brasileiro,Alejandro Marqués (Estoril)
Daniel Leite,POR,GK,25,5.0,138.0,86.0,51.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0,Estoril,Brasileiro,Daniel Leite (Estoril)
Koba Koindredi,FRA,MF,22,3.5,125.0,110.0,13.0,3.0,0.0,0.0,10,0.0,10.0,3.0,3.0,0.0,98.0,2.0,3.0,Estoril,Brasileiro,Koba Koindredi (Estoril)
Erick Cabaco,URU,DF,28,3.7,181.0,176.0,5.0,2.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,Estoril,Brasileiro,Erick Cabaco (Estoril)
Eliaquim Mangala,FRA,DF,32,3.1,128.0,124.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,116.0,1.0,0.0,Estoril,Brasileiro,Eliaquim Mangala (Estoril)
Raúl Parra,ESP,DF,24,2.4,153.0,119.0,34.0,5.0,0.0,1.0,7,24.0,5.0,0.0,2.0,1.0,127.0,0.0,4.0,Estoril,Brasileiro,Raúl Parra (Estoril)
Ivan Pavlic,BEL,MF,22,2.0,60.0,52.0,8.0,2.0,0.0,0.0,8,0.0,6.0,5.0,0.0,0.0,39.0,0.0,3.0,Estoril,Brasileiro,Ivan Pavlic (Estoril)
Alexandre Miguel Barros Soares,POR,MF,32,2.8,84.0,81.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,60.0,1.0,6.0,Estoril,Brasileiro,Alexandre Miguel Barros Soares (Estoril)
Wagner Pina,POR,"DF,MF",21,1.5,45.0,36.0,9.0,0.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Estoril,Brasileiro,Wagner Pina (Estoril)
João Carlos,BRA,"FW,DF",28,0.6,25.0,22.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,Estoril,Brasileiro,João Carlos (Estoril)
Mor Ndiaye,SEN,"FW,MF",23,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Estoril,Brasileiro,Mor Ndiaye (Estoril)
Rodrigo Martins,POR,"DF,FW",25,0.1,3.0,2.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Estoril,Brasileiro,Rodrigo Martins (Estoril)
Ronald,BRA,"MF,FW",22,13.6,312.0,302.0,7.0,1.0,1.0,7.0,21,5.0,0.0,0.0,0.0,0.0,211.0,3.0,12.0,Estrela,Brasileiro,Ronald (Estrela)
Gaspar,ANG,DF,26,13.5,719.0,678.0,39.0,38.0,1.0,4.0,5,1.0,0.0,0.0,0.0,0.0,599.0,2.0,3.0,Estrela,Brasileiro,Gaspar (Estrela)
Léo Jabá,BRA,"MF,FW",25,10.0,238.0,229.0,5.0,1.0,4.0,1.0,31,3.0,0.0,0.0,0.0,0.0,147.0,4.0,17.0,Estrela,Brasileiro,Léo Jabá (Estrela)
Leo Cordeiro,BRA,MF,28,12.3,498.0,478.0,19.0,10.0,3.0,4.0,4,1.0,0.0,0.0,0.0,0.0,424.0,1.0,9.0,Estrela,Brasileiro,Leo Cordeiro (Estrela)
João Reis,POR,"DF,MF",31,11.6,641.0,486.0,155.0,11.0,1.0,3.0,25,142.0,2.0,0.0,0.0,0.0,468.0,0.0,24.0,Estrela,Brasileiro,João Reis (Estrela)
Hevertton Santos,BRA,"DF,MF",22,10.5,579.0,433.0,145.0,24.0,1.0,1.0,57,90.0,31.0,18.0,11.0,0.0,422.0,1.0,15.0,Estrela,Brasileiro,Hevertton Santos (Estrela)
Aloísio Souza Genézio,BRA,MF,27,7.8,291.0,283.0,8.0,8.0,1.0,5.0,3,0.0,0.0,0.0,0.0,0.0,223.0,0.0,3.0,Estrela,Brasileiro,Aloísio Souza Genézio (Estrela)
Johnstone Omurwa,KEN,DF,25,8.6,430.0,408.0,22.0,21.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,361.0,0.0,2.0,Estrela,Brasileiro,Johnstone Omurwa (Estrela)
Miguel Lopes,POR,DF,37,7.5,358.0,347.0,10.0,10.0,1.0,5.0,1,0.0,0.0,0.0,0.0,0.0,294.0,1.0,2.0,Estrela,Brasileiro,Miguel Lopes (Estrela)
Jean Felipe,BRA,"MF,DF",29,8.2,440.0,314.0,124.0,17.0,0.0,1.0,44,92.0,15.0,11.0,4.0,0.0,313.0,2.0,7.0,Estrela,Brasileiro,Jean Felipe (Estrela)
Bruno Brigido,BRA,GK,32,7.0,231.0,156.0,74.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,176.0,1.0,0.0,Estrela,Brasileiro,Bruno Brigido (Estrela)
Ronaldo Tavares,POR,FW,26,6.2,107.0,98.0,9.0,0.0,2.0,1.0,4,2.0,0.0,0.0,0.0,0.0,52.0,0.0,6.0,Estrela,Brasileiro,Ronaldo Tavares (Estrela)
Vitó Ferreira,POR,MF,26,5.8,267.0,249.0,18.0,4.0,0.0,4.0,14,0.0,12.0,8.0,1.0,0.0,190.0,0.0,9.0,Estrela,Brasileiro,Vitó Ferreira (Estrela)
Mansur,BRA,DF,30,6.0,358.0,327.0,29.0,14.0,0.0,8.0,10,15.0,0.0,0.0,0.0,0.0,284.0,2.0,7.0,Estrela,Brasileiro,Mansur (Estrela)
Kikas,POR,"FW,MF",25,6.9,129.0,116.0,10.0,2.0,0.0,2.0,7,2.0,0.0,0.0,0.0,0.0,79.0,3.0,7.0,Estrela,Brasileiro,Kikas (Estrela)
Wagner Santos,BRA,GK,25,4.7,189.0,145.0,42.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,0.0,Estrela,Brasileiro,Wagner Santos (Estrela)
Almeida,BRA,DF,23,4.4,216.0,206.0,10.0,10.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,Estrela,Brasileiro,Almeida (Estrela)
Nkanyiso Shinga,RSA,"DF,MF",23,3.7,181.0,150.0,30.0,6.0,0.0,0.0,9,18.0,6.0,5.0,0.0,0.0,139.0,1.0,3.0,Estrela,Brasileiro,Nkanyiso Shinga (Estrela)
André Inácio,BRA,"FW,MF",21,3.8,66.0,57.0,6.0,0.0,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,38.0,3.0,4.0,Estrela,Brasileiro,André Inácio (Estrela)
António Filipe de Carvalho,POR,GK,38,3.0,118.0,86.0,32.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,Estrela,Brasileiro,António Filipe de Carvalho (Estrela)
Pedro Sá,POR,MF,30,3.0,149.0,137.0,9.0,6.0,3.0,3.0,7,0.0,3.0,3.0,0.0,0.0,102.0,3.0,3.0,Estrela,Brasileiro,Pedro Sá (Estrela)
Regis Ndo,MLI,"FW,MF",22,2.2,70.0,67.0,2.0,0.0,1.0,2.0,7,1.0,1.0,1.0,0.0,0.0,49.0,1.0,1.0,Estrela,Brasileiro,Regis Ndo (Estrela)
Alioune Ndour,SEN,"FW,MF",22,1.9,55.0,48.0,7.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Estrela,Brasileiro,Alioune Ndour (Estrela)
Keliano,ANG,MF,20,1.3,37.0,36.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,Estrela,Brasileiro,Keliano (Estrela)
Gustavo Henrique,BRA,FW,24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Gustavo Henrique (Estrela)
Cambila,ANG,GK,21,0.2,6.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,Estrela,Brasileiro,Cambila (Estrela)
Luiz Lúcio Reis Júnior,BRA,GK,22,15.0,503.0,351.0,149.0,46.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,391.0,3.0,0.0,Famalicão,Brasileiro,Luiz Lúcio Reis Júnior (Famalicão)
Moura,POR,DF,24,15.0,723.0,530.0,190.0,20.0,2.0,3.0,101,136.0,34.0,29.0,1.0,0.0,522.0,3.0,10.0,Famalicão,Brasileiro,Moura (Famalicão)
Zaydou Youssouf,FRA,MF,24,13.1,606.0,553.0,47.0,43.0,0.0,19.0,13,2.0,1.0,1.0,0.0,0.0,505.0,6.0,3.0,Famalicão,Brasileiro,Zaydou Youssouf (Famalicão)
Otavio Ataide,BRA,DF,21,12.2,656.0,616.0,37.0,35.0,0.0,9.0,9,2.0,0.0,0.0,0.0,0.0,523.0,3.0,9.0,Famalicão,Brasileiro,Otavio Ataide (Famalicão)
Jhonder Cádiz,VEN,FW,28,9.4,174.0,148.0,23.0,1.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,89.0,3.0,3.0,Famalicão,Brasileiro,Jhonder Cádiz (Famalicão)
Riccieli,BRA,DF,25,9.0,497.0,472.0,23.0,23.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,407.0,2.0,6.0,Famalicão,Brasileiro,Riccieli (Famalicão)
Mirko Topić,SRB,MF,22,9.3,420.0,403.0,16.0,15.0,0.0,7.0,0,1.0,0.0,0.0,0.0,0.0,362.0,1.0,7.0,Famalicão,Brasileiro,Mirko Topić (Famalicão)
Nathan,BRA,DF,22,8.0,315.0,229.0,83.0,7.0,0.0,6.0,13,76.0,0.0,0.0,0.0,0.0,245.0,3.0,11.0,Famalicão,Brasileiro,Nathan (Famalicão)
José Luis Rodríguez,PAN,FW,25,7.6,175.0,160.0,12.0,4.0,0.0,1.0,38,4.0,4.0,3.0,1.0,0.0,118.0,3.0,6.0,Famalicão,Brasileiro,José Luis Rodríguez (Famalicão)
Gustavo sá,POR,MF,19,6.8,175.0,164.0,10.0,5.0,2.0,2.0,15,3.0,2.0,1.0,0.0,0.0,117.0,1.0,10.0,Famalicão,Brasileiro,Gustavo sá (Famalicão)
Chiquinho,POR,"FW,MF",23,6.7,105.0,71.0,33.0,14.0,0.0,1.0,30,3.0,15.0,11.0,1.0,0.0,51.0,1.0,5.0,Famalicão,Brasileiro,Chiquinho (Famalicão)
Martin Agirregabiria,ESP,DF,27,7.3,382.0,292.0,89.0,11.0,0.0,5.0,35,70.0,8.0,8.0,0.0,0.0,269.0,1.0,10.0,Famalicão,Brasileiro,Martin Agirregabiria (Famalicão)
Henrique Araújo,POR,FW,21,6.0,131.0,118.0,12.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,3.0,Famalicão,Brasileiro,Henrique Araújo (Famalicão)
Óscar Aranda,ESP,"FW,MF",21,6.0,157.0,129.0,27.0,14.0,3.0,3.0,20,3.0,10.0,8.0,0.0,0.0,116.0,1.0,4.0,Famalicão,Brasileiro,Óscar Aranda (Famalicão)
Justin de Haas,NED,DF,23,6.1,348.0,340.0,8.0,6.0,0.0,4.0,0,2.0,0.0,0.0,0.0,0.0,296.0,0.0,2.0,Famalicão,Brasileiro,Justin de Haas (Famalicão)
Otso Liimatta,FIN,MF,19,4.1,81.0,78.0,3.0,1.0,1.0,0.0,5,0.0,2.0,1.0,0.0,0.0,57.0,0.0,2.0,Famalicão,Brasileiro,Otso Liimatta (Famalicão)
Gustavo Assuncao,POR,MF,23,5.0,227.0,212.0,12.0,11.0,0.0,4.0,9,0.0,1.0,1.0,0.0,0.0,189.0,3.0,6.0,Famalicão,Brasileiro,Gustavo Assuncao (Famalicão)
Tom Lacoux,FRA,MF,21,3.1,164.0,161.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,132.0,1.0,4.0,Famalicão,Brasileiro,Tom Lacoux (Famalicão)
Théo Fonseca,FRA,FW,23,3.0,55.0,51.0,3.0,0.0,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,40.0,1.0,2.0,Famalicão,Brasileiro,Théo Fonseca (Famalicão)
Enea Mihaj,ALB,DF,25,2.7,148.0,142.0,5.0,5.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,0.0,Famalicão,Brasileiro,Enea Mihaj (Famalicão)
Mihai Dobre,ROU,"FW,MF",25,3.0,69.0,67.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,52.0,1.0,3.0,Famalicão,Brasileiro,Mihai Dobre (Famalicão)
Pablo,BRA,"FW,MF",19,2.2,45.0,45.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,Famalicão,Brasileiro,Pablo (Famalicão)
Afonso Rodrigues,POR,"FW,MF",21,2.6,41.0,40.0,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,Famalicão,Brasileiro,Afonso Rodrigues (Famalicão)
Ricardo Velho,POR,GK,25,14.0,466.0,246.0,219.0,43.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,1.0,Farense,Brasileiro,Ricardo Velho (Farense)
Talocha,POR,DF,34,13.8,668.0,503.0,161.0,23.0,1.0,0.0,48,131.0,7.0,4.0,2.0,0.0,462.0,4.0,23.0,Farense,Brasileiro,Talocha (Farense)
Claudio Falcão,BRA,MF,29,13.6,431.0,415.0,14.0,14.0,1.0,7.0,3,0.0,0.0,0.0,0.0,0.0,305.0,2.0,7.0,Farense,Brasileiro,Claudio Falcão (Farense)
Mattheus Oliveira,BRA,MF,29,11.7,470.0,400.0,67.0,25.0,2.0,0.0,50,2.0,36.0,27.0,4.0,0.0,360.0,3.0,4.0,Farense,Brasileiro,Mattheus Oliveira (Farense)
Gonçalo Silva,POR,DF,32,12.2,517.0,490.0,26.0,25.0,0.0,7.0,1,1.0,0.0,0.0,0.0,0.0,406.0,1.0,6.0,Farense,Brasileiro,Gonçalo Silva (Farense)
Bachir Belloumi,ALG,"FW,MF",21,10.6,310.0,306.0,4.0,2.0,3.0,3.0,24,2.0,0.0,0.0,0.0,0.0,184.0,0.0,13.0,Farense,Brasileiro,Bachir Belloumi (Farense)
David Pastor,BRA,DF,23,11.9,516.0,378.0,137.0,8.0,0.0,3.0,18,129.0,0.0,0.0,0.0,0.0,390.0,1.0,24.0,Farense,Brasileiro,David Pastor (Farense)
Marco Matias,POR,"FW,MF",34,9.9,248.0,214.0,33.0,12.0,0.0,3.0,44,3.0,18.0,10.0,0.0,0.0,170.0,1.0,9.0,Farense,Brasileiro,Marco Matias (Farense)
Bruno Duarte,BRA,FW,27,10.0,239.0,222.0,14.0,2.0,2.0,5.0,9,3.0,0.0,0.0,0.0,0.0,144.0,3.0,10.0,Farense,Brasileiro,Bruno Duarte (Farense)
Zach Muscat,MLT,DF,30,8.8,359.0,339.0,20.0,18.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,300.0,0.0,2.0,Farense,Brasileiro,Zach Muscat (Farense)
Fabrício Isidoro,BRA,MF,31,8.6,297.0,277.0,19.0,4.0,1.0,3.0,10,1.0,0.0,0.0,0.0,0.0,229.0,1.0,8.0,Farense,Brasileiro,Fabrício Isidoro (Farense)
Rui Costa,POR,"FW,MF",27,6.0,110.0,106.0,3.0,0.0,1.0,4.0,6,2.0,0.0,0.0,0.0,0.0,62.0,1.0,6.0,Farense,Brasileiro,Rui Costa (Farense)
Artur Jorge Marques Amorim,POR,DF,29,5.4,170.0,163.0,5.0,4.0,0.0,3.0,0,1.0,0.0,0.0,0.0,0.0,133.0,2.0,1.0,Farense,Brasileiro,Artur Jorge Marques Amorim (Farense)
Vítor Gonçalves,POR,MF,31,4.3,151.0,138.0,13.0,0.0,2.0,0.0,8,11.0,0.0,0.0,0.0,0.0,109.0,0.0,5.0,Farense,Brasileiro,Vítor Gonçalves (Farense)
Elves Baldé,POR,"FW,MF",24,2.3,67.0,58.0,9.0,2.0,0.0,1.0,26,0.0,7.0,4.0,3.0,0.0,33.0,0.0,3.0,Farense,Brasileiro,Elves Baldé (Farense)
Fran Delgado,ESP,DF,22,2.1,110.0,83.0,27.0,0.0,0.0,0.0,4,27.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,Farense,Brasileiro,Fran Delgado (Farense)
Igor Rossi Branco,BRA,DF,34,1.4,48.0,47.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,Farense,Brasileiro,Igor Rossi Branco (Farense)
Rafael Barbosa,POR,"FW,MF",27,2.3,120.0,108.0,12.0,5.0,0.0,0.0,13,3.0,2.0,1.0,1.0,0.0,83.0,0.0,8.0,Farense,Brasileiro,Rafael Barbosa (Farense)
Zé Luís,CPV,"FW,MF",32,1.5,43.0,43.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,Farense,Brasileiro,Zé Luís (Farense)
Facundo Cáseres,ARG,"MF,DF",22,1.1,35.0,32.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,Farense,Brasileiro,Facundo Cáseres (Farense)
Cristian Ponde,POR,MF,28,0.5,16.0,16.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,Farense,Brasileiro,Cristian Ponde (Farense)
André Seruca,POR,MF,23,0.4,24.0,24.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Farense,Brasileiro,André Seruca (Farense)
Talys Oliveira,BRA,DF,24,0.1,7.0,5.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,Farense,Brasileiro,Talys Oliveira (Farense)
Rúben Fernandes,POR,DF,37,14.0,841.0,788.0,50.0,49.0,2.0,5.0,3,0.0,0.0,0.0,0.0,0.0,706.0,3.0,5.0,Gil Vicente FC,Brasileiro,Rúben Fernandes (Gil Vicente FC)
José Carlos,POR,DF,25,12.7,716.0,555.0,161.0,20.0,0.0,3.0,17,141.0,0.0,0.0,0.0,0.0,522.0,0.0,13.0,Gil Vicente FC,Brasileiro,José Carlos (Gil Vicente FC)
Maxime Dominguez,SUI,"MF,FW",27,12.0,522.0,463.0,57.0,24.0,4.0,4.0,33,5.0,23.0,12.0,8.0,0.0,421.0,2.0,14.0,Gil Vicente FC,Brasileiro,Maxime Dominguez (Gil Vicente FC)
Pedro Tiba,POR,MF,35,11.6,582.0,526.0,52.0,49.0,7.0,3.0,20,0.0,2.0,0.0,2.0,0.0,457.0,4.0,13.0,Gil Vicente FC,Brasileiro,Pedro Tiba (Gil Vicente FC)
Leonardo Buta,POR,DF,21,12.0,592.0,476.0,115.0,17.0,1.0,1.0,16,98.0,0.0,0.0,0.0,0.0,455.0,1.0,13.0,Gil Vicente FC,Brasileiro,Leonardo Buta (Gil Vicente FC)
Andrew,BRA,GK,22,12.0,439.0,280.0,157.0,34.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,333.0,2.0,1.0,Gil Vicente FC,Brasileiro,Andrew (Gil Vicente FC)
Gabriel Pereira,BRA,DF,23,11.9,759.0,723.0,36.0,35.0,0.0,12.0,0,1.0,0.0,0.0,0.0,0.0,661.0,0.0,2.0,Gil Vicente FC,Brasileiro,Gabriel Pereira (Gil Vicente FC)
Kanya Fujimoto,JPN,MF,24,9.2,343.0,329.0,10.0,3.0,3.0,0.0,9,1.0,4.0,2.0,1.0,0.0,248.0,4.0,10.0,Gil Vicente FC,Brasileiro,Kanya Fujimoto (Gil Vicente FC)
Martim Carvalho,POR,MF,20,8.4,393.0,386.0,7.0,2.0,1.0,3.0,1,3.0,2.0,0.0,1.0,0.0,336.0,0.0,5.0,Gil Vicente FC,Brasileiro,Martim Carvalho (Gil Vicente FC)
Félix Correia,POR,FW,22,7.9,254.0,245.0,4.0,1.0,3.0,0.0,12,0.0,3.0,1.0,0.0,0.0,177.0,5.0,10.0,Gil Vicente FC,Brasileiro,Félix Correia (Gil Vicente FC)
Murilo Costa,BRA,FW,29,7.1,200.0,182.0,16.0,3.0,0.0,1.0,16,5.0,8.0,4.0,1.0,0.0,149.0,2.0,4.0,Gil Vicente FC,Brasileiro,Murilo Costa (Gil Vicente FC)
