Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Rezende,BRA,"MF,DF",28.0,30.1,1326.0,1270.0,53.0,40.0,2.0,1.0,11,13.0,0.0,0.0,0.0,0.0,1121.0,3.0,35.0,Bahia,Brasileiro,Rezende (Bahia)
Cauly Oliveira Souza,BRA,"MF,FW",27.0,28.3,1384.0,1218.0,159.0,58.0,13.0,8.0,130,15.0,84.0,26.0,29.0,1.0,1028.0,7.0,30.0,Bahia,Brasileiro,Cauly Oliveira Souza (Bahia)
Vitor Hugo,BRA,DF,31.0,23.7,1045.0,1006.0,37.0,26.0,1.0,5.0,0,2.0,0.0,0.0,0.0,0.0,896.0,2.0,9.0,Bahia,Brasileiro,Vitor Hugo (Bahia)
Everaldo Stum,BRA,FW,31.0,24.2,473.0,416.0,55.0,1.0,2.0,5.0,21,0.0,0.0,0.0,0.0,0.0,296.0,2.0,13.0,Bahia,Brasileiro,Everaldo Stum (Bahia)
Nicolás Acevedo,URU,MF,23.0,21.9,1237.0,1190.0,46.0,40.0,3.0,8.0,11,6.0,0.0,0.0,0.0,0.0,1029.0,1.0,29.0,Bahia,Brasileiro,Nicolás Acevedo (Bahia)
Gilberto,BRA,DF,29.0,20.6,1204.0,984.0,215.0,27.0,5.0,12.0,50,188.0,0.0,0.0,0.0,0.0,979.0,5.0,31.0,Bahia,Brasileiro,Gilberto (Bahia)
Ademir Santos,BRA,"FW,MF",27.0,19.3,610.0,547.0,60.0,7.0,1.0,7.0,93,19.0,34.0,23.0,6.0,0.0,415.0,3.0,24.0,Bahia,Brasileiro,Ademir Santos (Bahia)
Yago,BRA,MF,27.0,15.1,673.0,642.0,30.0,24.0,0.0,9.0,12,6.0,0.0,0.0,0.0,0.0,569.0,1.0,15.0,Bahia,Brasileiro,Yago (Bahia)
Gabriel Teixeira,BRA,"FW,MF",21.0,15.1,404.0,355.0,49.0,9.0,5.0,4.0,51,5.0,35.0,13.0,19.0,0.0,292.0,0.0,10.0,Bahia,Brasileiro,Gabriel Teixeira (Bahia)
Camilo Cándido,URU,DF,27.0,13.8,739.0,591.0,143.0,22.0,1.0,3.0,46,120.0,1.0,1.0,0.0,0.0,544.0,5.0,12.0,Bahia,Brasileiro,Camilo Cándido (Bahia)
Gabriel,BRA,DF,21.0,10.9,517.0,491.0,26.0,22.0,0.0,8.0,0,2.0,0.0,0.0,0.0,0.0,407.0,0.0,3.0,Bahia,Brasileiro,Gabriel (Bahia)
David Duarte,BRA,DF,28.0,9.6,459.0,436.0,20.0,20.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,381.0,3.0,1.0,Bahia,Brasileiro,David Duarte (Bahia)
Cicinho,BUL,DF,34.0,8.4,384.0,293.0,88.0,16.0,0.0,3.0,23,72.0,0.0,0.0,0.0,0.0,305.0,3.0,17.0,Bahia,Brasileiro,Cicinho (Bahia)
Rafael Ratão,BRA,"FW,MF",27.0,8.7,319.0,313.0,6.0,3.0,2.0,1.0,8,3.0,0.0,0.0,0.0,0.0,245.0,0.0,6.0,Bahia,Brasileiro,Rafael Ratão (Bahia)
Vinicius Mingotti,BRA,FW,23.0,7.3,85.0,67.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,Bahia,Brasileiro,Vinicius Mingotti (Bahia)
Vítor Jacaré,BRA,"DF,MF",23.0,9.5,469.0,379.0,88.0,14.0,1.0,5.0,55,67.0,7.0,3.0,2.0,0.0,333.0,2.0,14.0,Bahia,Brasileiro,Vítor Jacaré (Bahia)
Jhoanner Chávez,ECU,"DF,MF",20.0,6.5,334.0,269.0,65.0,5.0,0.0,0.0,15,60.0,0.0,0.0,0.0,0.0,258.0,0.0,10.0,Bahia,Brasileiro,Jhoanner Chávez (Bahia)
Luciano Juba,BRA,"DF,MF",23.0,7.2,365.0,275.0,88.0,25.0,0.0,0.0,50,40.0,23.0,10.0,11.0,0.0,258.0,2.0,14.0,Bahia,Brasileiro,Luciano Juba (Bahia)
Matheus Bahia,BRA,"DF,MF",23.0,5.5,269.0,216.0,52.0,3.0,1.0,2.0,19,48.0,1.0,0.0,0.0,0.0,187.0,1.0,9.0,Bahia,Brasileiro,Matheus Bahia (Bahia)
Kayky Chagas,BRA,"FW,MF",19.0,4.6,144.0,131.0,13.0,0.0,1.0,0.0,12,1.0,12.0,7.0,0.0,1.0,109.0,0.0,5.0,Bahia,Brasileiro,Kayky Chagas (Bahia)
Ryan Carlos,BRA,DF,20.0,6.4,408.0,347.0,60.0,6.0,0.0,4.0,34,54.0,0.0,0.0,0.0,0.0,311.0,1.0,18.0,Bahia,Brasileiro,Ryan Carlos (Bahia)
Raul Bicalho,BRA,DF,23.0,3.6,197.0,190.0,7.0,5.0,0.0,4.0,0,2.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,Bahia,Brasileiro,Raul Bicalho (Bahia)
Arthur Sales,BRA,"FW,MF",20.0,3.2,124.0,110.0,14.0,0.0,1.0,0.0,3,1.0,3.0,1.0,0.0,0.0,97.0,0.0,4.0,Bahia,Brasileiro,Arthur Sales (Bahia)
Lucas Mugni,ARG,"MF,FW",31.0,4.0,210.0,190.0,20.0,11.0,0.0,0.0,20,2.0,5.0,2.0,1.0,0.0,154.0,0.0,5.0,Bahia,Brasileiro,Lucas Mugni (Bahia)
Léo Cittadini,BRA,MF,28.0,1.5,93.0,90.0,3.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,Bahia,Brasileiro,Léo Cittadini (Bahia)
André,BRA,DF,19.0,1.4,79.0,65.0,14.0,0.0,0.0,0.0,9,14.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,Bahia,Brasileiro,André (Bahia)
Danilo Fernandes,BRA,GK,34.0,0.4,14.0,9.0,5.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Bahia,Brasileiro,Danilo Fernandes (Bahia)
Diego Rosa,BRA,"MF,DF",20.0,2.7,140.0,127.0,13.0,8.0,1.0,3.0,6,3.0,2.0,1.0,1.0,0.0,110.0,0.0,3.0,Bahia,Brasileiro,Diego Rosa (Bahia)
Danielzinho,BRA,"FW,MF",27.0,0.9,83.0,79.0,3.0,1.0,3.0,0.0,3,0.0,2.0,1.0,0.0,0.0,68.0,1.0,1.0,Bahia,Brasileiro,Danielzinho (Bahia)
Mateus Claus,BRA,GK,28.0,0.6,12.0,5.0,7.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Bahia,Brasileiro,Mateus Claus (Bahia)
Marcos Victor,BRA,DF,21.0,0.1,10.0,8.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Bahia,Brasileiro,Marcos Victor (Bahia)
Patrick Verhon,BRA,FW,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Patrick Verhon (Bahia)
Lucas Perri,BRA,GK,25.0,37.5,1072.0,715.0,352.0,107.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,704.0,5.0,0.0,Botafogo (RJ),Brasileiro,Lucas Perri (Botafogo (RJ))
Víctor Cuesta,ARG,DF,34.0,35.0,1733.0,1632.0,94.0,53.0,2.0,14.0,30,8.0,0.0,0.0,0.0,0.0,1438.0,7.0,5.0,Botafogo (RJ),Brasileiro,Víctor Cuesta (Botafogo (RJ))
Adryelson,BRA,DF,24.0,33.3,1523.0,1457.0,65.0,51.0,0.0,11.0,0,3.0,0.0,0.0,0.0,0.0,1303.0,1.0,6.0,Botafogo (RJ),Brasileiro,Adryelson (Botafogo (RJ))
Marlon Freitas,BRA,MF,27.0,32.3,1892.0,1772.0,116.0,108.0,5.0,33.0,11,5.0,1.0,0.0,0.0,0.0,1638.0,4.0,27.0,Botafogo (RJ),Brasileiro,Marlon Freitas (Botafogo (RJ))
Carlos Eduardo,BRA,MF,33.0,29.7,1142.0,1029.0,111.0,38.0,6.0,25.0,71,9.0,31.0,4.0,24.0,0.0,928.0,2.0,17.0,Botafogo (RJ),Brasileiro,Carlos Eduardo (Botafogo (RJ))
Tchê Tchê,BRA,"MF,DF",30.0,29.5,1297.0,1209.0,88.0,33.0,4.0,9.0,57,31.0,22.0,3.0,18.0,0.0,1115.0,0.0,14.0,Botafogo (RJ),Brasileiro,Tchê Tchê (Botafogo (RJ))
Tiquinho Soares,BRA,FW,32.0,27.1,672.0,634.0,37.0,5.0,3.0,14.0,13,9.0,0.0,0.0,0.0,0.0,476.0,1.0,20.0,Botafogo (RJ),Brasileiro,Tiquinho Soares (Botafogo (RJ))
Júnior Santos,BRA,FW,28.0,24.0,730.0,715.0,14.0,2.0,3.0,2.0,57,11.0,1.0,0.0,0.0,0.0,534.0,1.0,38.0,Botafogo (RJ),Brasileiro,Júnior Santos (Botafogo (RJ))
João Victor Santos Sá,BRA,FW,28.0,23.6,726.0,707.0,19.0,1.0,0.0,5.0,40,12.0,4.0,0.0,0.0,0.0,581.0,0.0,23.0,Botafogo (RJ),Brasileiro,João Victor Santos Sá (Botafogo (RJ))
Leonel Di Plácido,ARG,DF,29.0,26.2,1329.0,1071.0,256.0,16.0,0.0,5.0,86,239.0,1.0,0.0,0.0,0.0,1058.0,2.0,30.0,Botafogo (RJ),Brasileiro,Leonel Di Plácido (Botafogo (RJ))
Fernando Marçal,BRA,DF,33.0,18.1,1070.0,795.0,270.0,58.0,0.0,0.0,111,167.0,45.0,15.0,27.0,0.0,794.0,5.0,24.0,Botafogo (RJ),Brasileiro,Fernando Marçal (Botafogo (RJ))
Hugo,BRA,DF,21.0,15.5,788.0,609.0,177.0,20.0,1.0,2.0,64,136.0,21.0,3.0,18.0,0.0,607.0,2.0,13.0,Botafogo (RJ),Brasileiro,Hugo (Botafogo (RJ))
Luis Henrique,BRA,"FW,MF",21.0,15.3,624.0,602.0,20.0,2.0,0.0,12.0,24,16.0,2.0,1.0,0.0,0.0,487.0,2.0,18.0,Botafogo (RJ),Brasileiro,Luis Henrique (Botafogo (RJ))
Danilo Barbosa,BRA,"MF,DF",26.0,11.2,480.0,446.0,31.0,20.0,1.0,2.0,3,11.0,0.0,0.0,0.0,0.0,381.0,3.0,9.0,Botafogo (RJ),Brasileiro,Danilo Barbosa (Botafogo (RJ))
Gabriel,BRA,MF,29.0,9.6,541.0,520.0,20.0,13.0,2.0,9.0,22,1.0,6.0,1.0,5.0,0.0,397.0,1.0,8.0,Botafogo (RJ),Brasileiro,Gabriel (Botafogo (RJ))
Rafael,BRA,DF,32.0,5.4,243.0,179.0,64.0,9.0,0.0,1.0,21,52.0,3.0,0.0,3.0,0.0,184.0,0.0,2.0,Botafogo (RJ),Brasileiro,Rafael (Botafogo (RJ))
Lucas Fernandes,BRA,MF,25.0,5.3,255.0,212.0,42.0,15.0,0.0,2.0,29,0.0,24.0,6.0,16.0,0.0,209.0,1.0,3.0,Botafogo (RJ),Brasileiro,Lucas Fernandes (Botafogo (RJ))
Philipe Sampaio,BRA,DF,28.0,5.5,309.0,303.0,5.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,270.0,1.0,2.0,Botafogo (RJ),Brasileiro,Philipe Sampaio (Botafogo (RJ))
Gustavo Sauer,BRA,"FW,MF",29.0,2.9,91.0,79.0,11.0,3.0,0.0,1.0,8,1.0,7.0,3.0,2.0,0.0,72.0,1.0,2.0,Botafogo (RJ),Brasileiro,Gustavo Sauer (Botafogo (RJ))
Diego Costa,ESP,FW,34.0,5.7,128.0,118.0,9.0,0.0,0.0,2.0,8,1.0,0.0,0.0,0.0,0.0,82.0,1.0,8.0,Botafogo (RJ),Brasileiro,Diego Costa (Botafogo (RJ))
Matias Segovia,PAR,FW,20.0,7.2,328.0,317.0,10.0,5.0,4.0,5.0,20,1.0,4.0,4.0,0.0,0.0,253.0,1.0,3.0,Botafogo (RJ),Brasileiro,Matias Segovia (Botafogo (RJ))
Janderson,BRA,"FW,MF",23.0,4.6,110.0,105.0,5.0,1.0,0.0,1.0,10,1.0,0.0,0.0,0.0,0.0,75.0,0.0,8.0,Botafogo (RJ),Brasileiro,Janderson (Botafogo (RJ))
JP Galvão,BRA,DF,21.0,2.2,87.0,67.0,20.0,0.0,0.0,2.0,6,20.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0,Botafogo (RJ),Brasileiro,JP Galvão (Botafogo (RJ))
Bastos,ANG,DF,31.0,1.3,71.0,68.0,3.0,2.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,Botafogo (RJ),Brasileiro,Bastos (Botafogo (RJ))
Carlos Alberto,BRA,"FW,MF",20.0,3.3,75.0,69.0,6.0,0.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,Botafogo (RJ),Brasileiro,Carlos Alberto (Botafogo (RJ))
Matheus Nascimento,BRA,"FW,MF",18.0,1.1,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,Botafogo (RJ),Brasileiro,Matheus Nascimento (Botafogo (RJ))
Luis Segovia,ECU,DF,25.0,1.1,43.0,42.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Botafogo (RJ),Brasileiro,Luis Segovia (Botafogo (RJ))
Daniel Borges,BRA,DF,29.0,0.5,14.0,12.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Botafogo (RJ),Brasileiro,Daniel Borges (Botafogo (RJ))
Gatito Fernández,PAR,GK,34.0,0.5,13.0,9.0,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Botafogo (RJ),Brasileiro,Gatito Fernández (Botafogo (RJ))
Diego Hernández,URU,FW,22.0,0.5,13.0,11.0,2.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,Botafogo (RJ),Brasileiro,Diego Hernández (Botafogo (RJ))
Kayque,BRA,MF,22.0,0.3,22.0,22.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Botafogo (RJ),Brasileiro,Kayque (Botafogo (RJ))
Mateo Ponte,URU,DF,19.0,0.2,10.0,6.0,4.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Botafogo (RJ),Brasileiro,Mateo Ponte (Botafogo (RJ))
Lucas Piazon,BRA,FW,29.0,0.2,6.0,5.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Piazon (Botafogo (RJ))
Breno,BRA,MF,22.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Botafogo (RJ),Brasileiro,Breno (Botafogo (RJ))
Newton,BRA,DF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Newton (Botafogo (RJ))
Rai,BRA,MF,20.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Botafogo (RJ),Brasileiro,Rai (Botafogo (RJ))
Cleiton Schwengber,BRA,GK,25.0,33.0,1033.0,705.0,323.0,79.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,705.0,5.0,0.0,Bragantino,Brasileiro,Cleiton Schwengber (Bragantino)
Juninho Capixaba,BRA,DF,25.0,31.9,2106.0,1723.0,378.0,83.0,3.0,26.0,100,286.0,8.0,4.0,3.0,0.0,1612.0,5.0,58.0,Bragantino,Brasileiro,Juninho Capixaba (Bragantino)
Lucas Evangelista,BRA,MF,27.0,30.2,1515.0,1354.0,159.0,42.0,6.0,8.0,172,0.0,115.0,56.0,38.0,0.0,1152.0,2.0,26.0,Bragantino,Brasileiro,Lucas Evangelista (Bragantino)
Matheus Fernandes,BRA,MF,24.0,26.0,1260.0,1224.0,34.0,24.0,4.0,4.0,11,7.0,0.0,0.0,0.0,0.0,1038.0,2.0,27.0,Bragantino,Brasileiro,Matheus Fernandes (Bragantino)
Eduardo Sasha,BRA,"FW,MF",30.0,24.8,693.0,648.0,43.0,0.0,3.0,3.0,10,1.0,0.0,0.0,0.0,0.0,507.0,2.0,23.0,Bragantino,Brasileiro,Eduardo Sasha (Bragantino)
Vitinho,BRA,"FW,MF",23.0,22.8,876.0,791.0,81.0,13.0,1.0,3.0,85,26.0,35.0,21.0,0.0,0.0,655.0,4.0,35.0,Bragantino,Brasileiro,Vitinho (Bragantino)
Jadsom,BRA,MF,21.0,21.1,1128.0,1060.0,65.0,26.0,2.0,17.0,22,39.0,0.0,0.0,0.0,0.0,905.0,3.0,25.0,Bragantino,Brasileiro,Jadsom (Bragantino)
Helinho,BRA,FW,22.0,15.4,780.0,673.0,105.0,24.0,6.0,13.0,120,12.0,69.0,45.0,6.0,1.0,531.0,2.0,37.0,Bragantino,Brasileiro,Helinho (Bragantino)
Leonardo Realpe,ECU,DF,21.0,18.7,839.0,803.0,36.0,32.0,2.0,5.0,3,4.0,0.0,0.0,0.0,0.0,671.0,0.0,3.0,Bragantino,Brasileiro,Leonardo Realpe (Bragantino)
Leo Ortiz,BRA,DF,27.0,17.8,1072.0,1008.0,63.0,56.0,4.0,16.0,5,4.0,0.0,0.0,0.0,0.0,896.0,1.0,2.0,Bragantino,Brasileiro,Leo Ortiz (Bragantino)
José Hurtado,ECU,DF,21.0,18.0,993.0,770.0,221.0,13.0,1.0,0.0,88,207.0,1.0,0.0,0.0,0.0,745.0,2.0,18.0,Bragantino,Brasileiro,José Hurtado (Bragantino)
Aderlan Silva,BRA,DF,32.0,15.8,1021.0,811.0,207.0,20.0,1.0,7.0,57,186.0,0.0,0.0,0.0,0.0,792.0,3.0,23.0,Bragantino,Brasileiro,Aderlan Silva (Bragantino)
Eric Ramires,BRA,MF,22.0,15.3,695.0,679.0,16.0,7.0,0.0,7.0,18,9.0,0.0,0.0,0.0,0.0,572.0,0.0,21.0,Bragantino,Brasileiro,Eric Ramires (Bragantino)
Luan Patrick,BRA,DF,21.0,12.4,612.0,583.0,26.0,26.0,0.0,10.0,1,0.0,0.0,0.0,0.0,0.0,516.0,3.0,3.0,Bragantino,Brasileiro,Luan Patrick (Bragantino)
Luan Cândido,BRA,DF,21.0,12.0,610.0,530.0,78.0,10.0,0.0,5.0,14,68.0,0.0,0.0,0.0,0.0,482.0,2.0,11.0,Bragantino,Brasileiro,Luan Cândido (Bragantino)
Eduardo Santos,BRA,DF,25.0,11.3,534.0,497.0,36.0,34.0,0.0,2.0,1,1.0,0.0,0.0,0.0,0.0,441.0,1.0,5.0,Bragantino,Brasileiro,Eduardo Santos (Bragantino)
Thiago Borbas,URU,FW,20.0,15.9,353.0,346.0,7.0,1.0,1.0,1.0,15,1.0,0.0,0.0,0.0,0.0,233.0,0.0,9.0,Bragantino,Brasileiro,Thiago Borbas (Bragantino)
Henry Mosquera,COL,"FW,MF",21.0,11.8,363.0,355.0,6.0,0.0,1.0,2.0,32,2.0,3.0,0.0,0.0,0.0,267.0,2.0,10.0,Bragantino,Brasileiro,Henry Mosquera (Bragantino)
Natan,BRA,DF,21.0,9.3,393.0,365.0,28.0,26.0,0.0,8.0,2,2.0,0.0,0.0,0.0,0.0,306.0,0.0,2.0,Bragantino,Brasileiro,Natan (Bragantino)
Bruno,BRA,"FW,MF",19.0,7.9,302.0,285.0,15.0,3.0,1.0,1.0,17,0.0,11.0,4.0,1.0,1.0,240.0,2.0,8.0,Bragantino,Brasileiro,Bruno (Bragantino)
Marcos Vinicios Sorriso,BRA,"FW,DF",21.0,10.4,457.0,387.0,66.0,18.0,0.0,1.0,102,8.0,39.0,23.0,15.0,0.0,293.0,4.0,28.0,Bragantino,Brasileiro,Marcos Vinicios Sorriso (Bragantino)
Lucão,BRA,GK,21.0,5.0,151.0,99.0,51.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Gustavinho,BRA,"MF,FW",18.0,7.4,298.0,285.0,12.0,2.0,1.0,1.0,11,4.0,0.0,0.0,0.0,0.0,225.0,1.0,8.0,Bragantino,Brasileiro,Gustavinho (Bragantino)
Matheus Gonçalves,BRA,"FW,MF",17.0,5.1,275.0,262.0,11.0,3.0,1.0,4.0,11,4.0,4.0,1.0,0.0,0.0,212.0,2.0,5.0,Bragantino,Brasileiro,Matheus Gonçalves (Bragantino)
Alerrandro,BRA,"FW,MF",23.0,4.5,70.0,64.0,5.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0,Bragantino,Brasileiro,Alerrandro (Bragantino)
Lucão,BRA,DF,24.0,2.2,75.0,69.0,6.0,4.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,Bragantino,Brasileiro,Lucão (Bragantino)
Guilherme,BRA,"DF,MF",20.0,2.9,154.0,121.0,33.0,6.0,0.0,1.0,10,27.0,0.0,0.0,0.0,0.0,108.0,0.0,4.0,Bragantino,Brasileiro,Guilherme (Bragantino)
Ignacio Laquintana,URU,FW,23.0,2.0,73.0,72.0,1.0,1.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,Bragantino,Brasileiro,Ignacio Laquintana (Bragantino)
Talisson,BRA,FW,20.0,1.7,33.0,31.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,Bragantino,Brasileiro,Talisson (Bragantino)
Raul,BRA,"MF,DF",26.0,1.2,53.0,53.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,Bragantino,Brasileiro,Raul (Bragantino)
Yani Quintero,COL,MF,20.0,1.1,53.0,53.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,Bragantino,Brasileiro,Yani Quintero (Bragantino)
Cipriano,BRA,DF,20.0,0.8,29.0,28.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,Bragantino,Brasileiro,Cipriano (Bragantino)
Lucas Cunha,BRA,DF,26.0,0.8,88.0,87.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,Bragantino,Brasileiro,Lucas Cunha (Bragantino)
Nathan Camargo,BRA,MF,17.0,0.1,6.0,5.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Bragantino,Brasileiro,Nathan Camargo (Bragantino)
Bruno Praxedes,BRA,MF,20.0,0.1,4.0,4.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Bragantino,Brasileiro,Bruno Praxedes (Bragantino)
Cássio,BRA,GK,35.0,36.8,1104.0,642.0,462.0,93.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,Corinthians,Brasileiro,Cássio (Corinthians)
Gil,BRA,DF,35.0,32.0,1458.0,1404.0,51.0,48.0,0.0,4.0,2,1.0,0.0,0.0,0.0,0.0,1284.0,3.0,7.0,Corinthians,Brasileiro,Gil (Corinthians)
Yuri Alberto,BRA,FW,21.0,30.2,581.0,524.0,55.0,1.0,1.0,2.0,13,3.0,0.0,0.0,0.0,0.0,417.0,2.0,16.0,Corinthians,Brasileiro,Yuri Alberto (Corinthians)
Maycon,BRA,MF,25.0,26.7,1482.0,1409.0,68.0,42.0,4.0,13.0,32,7.0,18.0,5.0,13.0,0.0,1239.0,5.0,23.0,Corinthians,Brasileiro,Maycon (Corinthians)
Fagner,BRA,DF,33.0,23.3,1573.0,1229.0,341.0,50.0,7.0,10.0,119,255.0,36.0,0.0,36.0,0.0,1209.0,3.0,25.0,Corinthians,Brasileiro,Fagner (Corinthians)
Fábio Santos,BRA,DF,37.0,18.6,1124.0,943.0,180.0,36.0,1.0,2.0,30,144.0,0.0,0.0,0.0,0.0,935.0,1.0,24.0,Corinthians,Brasileiro,Fábio Santos (Corinthians)
Bruno Méndez,URU,DF,23.0,18.3,984.0,859.0,123.0,15.0,0.0,5.0,14,108.0,0.0,0.0,0.0,0.0,786.0,2.0,13.0,Corinthians,Brasileiro,Bruno Méndez (Corinthians)
Matheus Bidu,BRA,DF,23.0,18.4,1129.0,904.0,221.0,37.0,0.0,5.0,105,154.0,30.0,3.0,27.0,0.0,897.0,4.0,23.0,Corinthians,Brasileiro,Matheus Bidu (Corinthians)
Giuliano de Paula,BRA,"MF,FW",32.0,18.1,908.0,868.0,38.0,30.0,0.0,3.0,7,5.0,0.0,0.0,0.0,0.0,789.0,2.0,17.0,Corinthians,Brasileiro,Giuliano de Paula (Corinthians)
Fausto Vera,ARG,MF,22.0,15.3,824.0,808.0,13.0,11.0,6.0,11.0,7,2.0,0.0,0.0,0.0,0.0,694.0,3.0,11.0,Corinthians,Brasileiro,Fausto Vera (Corinthians)
Renato Augusto,BRA,MF,34.0,14.2,757.0,679.0,72.0,21.0,4.0,11.0,57,6.0,30.0,14.0,15.0,0.0,618.0,6.0,11.0,Corinthians,Brasileiro,Renato Augusto (Corinthians)
Roger Guedes,BRA,"FW,MF",26.0,15.0,494.0,454.0,38.0,21.0,2.0,8.0,21,7.0,7.0,4.0,0.0,0.0,374.0,2.0,11.0,Corinthians,Brasileiro,Roger Guedes (Corinthians)
Lucas Veríssimo,BRA,DF,27.0,14.5,786.0,760.0,25.0,22.0,0.0,3.0,0,3.0,0.0,0.0,0.0,0.0,704.0,1.0,2.0,Corinthians,Brasileiro,Lucas Veríssimo (Corinthians)
Gabriel Moscardo,BRA,MF,17.0,12.6,542.0,534.0,7.0,5.0,0.0,10.0,2,1.0,0.0,0.0,0.0,0.0,456.0,1.0,8.0,Corinthians,Brasileiro,Gabriel Moscardo (Corinthians)
Caetano,BRA,DF,23.0,13.4,798.0,769.0,28.0,24.0,0.0,17.0,1,4.0,0.0,0.0,0.0,0.0,721.0,1.0,0.0,Corinthians,Brasileiro,Caetano (Corinthians)
Ángel Romero,PAR,FW,30.0,13.3,493.0,479.0,12.0,3.0,2.0,4.0,63,6.0,1.0,0.0,1.0,0.0,352.0,2.0,28.0,Corinthians,Brasileiro,Ángel Romero (Corinthians)
Murillo,BRA,DF,20.0,12.9,700.0,671.0,27.0,11.0,2.0,7.0,0,15.0,0.0,0.0,0.0,0.0,566.0,2.0,5.0,Corinthians,Brasileiro,Murillo (Corinthians)
Ruan Oliveira Ferreira,BRA,"MF,FW",22.0,9.8,350.0,314.0,32.0,12.0,1.0,0.0,44,1.0,19.0,4.0,14.0,0.0,249.0,4.0,14.0,Corinthians,Brasileiro,Ruan Oliveira Ferreira (Corinthians)
Adson,BRA,"FW,MF",22.0,9.5,389.0,385.0,3.0,0.0,2.0,5.0,10,2.0,1.0,0.0,0.0,0.0,315.0,1.0,6.0,Corinthians,Brasileiro,Adson (Corinthians)
