Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Isaac,BRA,FW,18.0,0.2,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlético Mineiro,Brasileiro,Isaac (Atlético Mineiro)
Paulo Vitor,BRA,MF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlético Mineiro,Brasileiro,Paulo Vitor (Atlético Mineiro)
Carlos Eduardo,BRA,"MF,FW",18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlético Mineiro,Brasileiro,Carlos Eduardo (Atlético Mineiro)
Marcos Felipe,BRA,GK,26.0,37.0,5.0,0.14,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Marcos Felipe (Bahia)
Thaciano,BRA,"MF,FW",27.0,32.1,64.0,1.99,49.0,1.0,6.0,6.0,1.0,1.0,9.0,0.28,8.0,0.0,1.0,0.0,0.0,0.0,Bahia,Brasileiro,Thaciano (Bahia)
Kanu,BRA,DF,25.0,32.3,24.0,0.74,19.0,0.0,0.0,5.0,0.0,0.0,2.0,0.06,0.0,0.0,0.0,2.0,0.0,0.0,Bahia,Brasileiro,Kanu (Bahia)
Rezende,BRA,"MF,DF",28.0,30.1,41.0,1.36,34.0,0.0,0.0,5.0,1.0,1.0,6.0,0.2,4.0,0.0,0.0,1.0,0.0,1.0,Bahia,Brasileiro,Rezende (Bahia)
Cauly Oliveira Souza,BRA,"MF,FW",27.0,28.3,171.0,6.05,111.0,29.0,18.0,8.0,2.0,3.0,17.0,0.6,13.0,2.0,1.0,1.0,0.0,0.0,Bahia,Brasileiro,Cauly Oliveira Souza (Bahia)
Vitor Hugo,BRA,DF,31.0,23.7,14.0,0.59,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Vitor Hugo (Bahia)
Everaldo Stum,BRA,FW,31.0,24.2,57.0,2.36,42.0,0.0,4.0,9.0,2.0,0.0,5.0,0.21,3.0,0.0,1.0,1.0,0.0,0.0,Bahia,Brasileiro,Everaldo Stum (Bahia)
Nicolás Acevedo,URU,MF,23.0,21.9,43.0,1.96,33.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Nicolás Acevedo (Bahia)
Gilberto,BRA,DF,29.0,20.6,62.0,3.01,48.0,5.0,4.0,1.0,3.0,1.0,8.0,0.39,6.0,0.0,1.0,0.0,1.0,0.0,Bahia,Brasileiro,Gilberto (Bahia)
Ademir Santos,BRA,"FW,MF",27.0,19.3,69.0,3.57,40.0,7.0,9.0,3.0,9.0,1.0,5.0,0.26,2.0,0.0,1.0,0.0,2.0,0.0,Bahia,Brasileiro,Ademir Santos (Bahia)
Yago,BRA,MF,27.0,15.1,34.0,2.25,28.0,3.0,1.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Yago (Bahia)
Gabriel Teixeira,BRA,"FW,MF",21.0,15.1,89.0,5.88,47.0,12.0,10.0,6.0,13.0,1.0,4.0,0.26,0.0,1.0,0.0,2.0,1.0,0.0,Bahia,Brasileiro,Gabriel Teixeira (Bahia)
Camilo Cándido,URU,DF,27.0,13.8,38.0,2.75,33.0,1.0,2.0,2.0,0.0,0.0,4.0,0.29,2.0,0.0,1.0,1.0,0.0,0.0,Bahia,Brasileiro,Camilo Cándido (Bahia)
Gabriel,BRA,DF,21.0,10.9,6.0,0.55,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Gabriel (Bahia)
David Duarte,BRA,DF,28.0,9.6,5.0,0.52,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,David Duarte (Bahia)
Cicinho,BUL,DF,34.0,8.4,15.0,1.8,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Cicinho (Bahia)
Rafael Ratão,BRA,"FW,MF",27.0,8.7,23.0,2.66,18.0,0.0,1.0,4.0,0.0,0.0,4.0,0.46,1.0,0.0,0.0,3.0,0.0,0.0,Bahia,Brasileiro,Rafael Ratão (Bahia)
Vinicius Mingotti,BRA,FW,23.0,7.3,12.0,1.64,9.0,0.0,0.0,2.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,Bahia,Brasileiro,Vinicius Mingotti (Bahia)
Vítor Jacaré,BRA,"DF,MF",23.0,9.5,26.0,2.83,18.0,2.0,1.0,2.0,1.0,2.0,2.0,0.22,0.0,0.0,1.0,0.0,0.0,1.0,Bahia,Brasileiro,Vítor Jacaré (Bahia)
Jhoanner Chávez,ECU,"DF,MF",20.0,6.5,18.0,2.75,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Jhoanner Chávez (Bahia)
Luciano Juba,BRA,"DF,MF",23.0,7.2,32.0,4.45,13.0,18.0,0.0,1.0,0.0,0.0,2.0,0.28,1.0,1.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Luciano Juba (Bahia)
Matheus Bahia,BRA,"DF,MF",23.0,5.5,13.0,2.24,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Matheus Bahia (Bahia)
Kayky Chagas,BRA,"FW,MF",19.0,4.6,14.0,3.07,7.0,3.0,3.0,1.0,0.0,0.0,2.0,0.44,1.0,0.0,1.0,0.0,0.0,0.0,Bahia,Brasileiro,Kayky Chagas (Bahia)
Ryan Carlos,BRA,DF,20.0,6.4,16.0,2.49,12.0,1.0,2.0,1.0,0.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Ryan Carlos (Bahia)
Raul Bicalho,BRA,DF,23.0,3.6,2.0,0.56,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.28,0.0,0.0,0.0,1.0,0.0,0.0,Bahia,Brasileiro,Raul Bicalho (Bahia)
Arthur Sales,BRA,"FW,MF",20.0,3.2,8.0,2.47,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.31,0.0,0.0,0.0,0.0,1.0,0.0,Bahia,Brasileiro,Arthur Sales (Bahia)
Lucas Mugni,ARG,"MF,FW",31.0,4.0,13.0,3.27,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Lucas Mugni (Bahia)
Léo Cittadini,BRA,MF,28.0,1.5,3.0,1.91,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Léo Cittadini (Bahia)
André,BRA,DF,19.0,1.4,4.0,2.88,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,André (Bahia)
Danilo Fernandes,BRA,GK,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Danilo Fernandes (Bahia)
Diego Rosa,BRA,"MF,DF",20.0,2.7,3.0,1.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Diego Rosa (Bahia)
Danielzinho,BRA,"FW,MF",27.0,0.9,9.0,10.13,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.13,0.0,0.0,0.0,1.0,0.0,0.0,Bahia,Brasileiro,Danielzinho (Bahia)
Mateus Claus,BRA,GK,28.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Mateus Claus (Bahia)
Marcos Victor,BRA,DF,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Marcos Victor (Bahia)
Patrick Verhon,BRA,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Patrick Verhon (Bahia)
Lucas Perri,BRA,GK,25.0,37.5,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Perri (Botafogo (RJ))
Víctor Cuesta,ARG,DF,34.0,35.0,26.0,0.74,23.0,0.0,0.0,2.0,0.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,Botafogo (RJ),Brasileiro,Víctor Cuesta (Botafogo (RJ))
Adryelson,BRA,DF,24.0,33.3,13.0,0.39,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,1.0,0.0,0.0,0.0,0.0,1.0,Botafogo (RJ),Brasileiro,Adryelson (Botafogo (RJ))
Marlon Freitas,BRA,MF,27.0,32.3,80.0,2.48,70.0,1.0,1.0,6.0,1.0,1.0,5.0,0.15,4.0,0.0,0.0,1.0,0.0,0.0,Botafogo (RJ),Brasileiro,Marlon Freitas (Botafogo (RJ))
Carlos Eduardo,BRA,MF,33.0,29.7,84.0,2.83,57.0,10.0,5.0,3.0,9.0,0.0,10.0,0.34,7.0,3.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Carlos Eduardo (Botafogo (RJ))
Tchê Tchê,BRA,"MF,DF",30.0,29.5,93.0,3.15,66.0,8.0,7.0,6.0,6.0,0.0,10.0,0.34,8.0,1.0,1.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Tchê Tchê (Botafogo (RJ))
Tiquinho Soares,BRA,FW,32.0,27.1,80.0,2.96,46.0,2.0,5.0,15.0,10.0,2.0,10.0,0.37,5.0,0.0,0.0,5.0,0.0,0.0,Botafogo (RJ),Brasileiro,Tiquinho Soares (Botafogo (RJ))
Júnior Santos,BRA,FW,28.0,24.0,74.0,3.08,42.0,1.0,16.0,8.0,7.0,0.0,7.0,0.29,2.0,0.0,2.0,1.0,2.0,0.0,Botafogo (RJ),Brasileiro,Júnior Santos (Botafogo (RJ))
João Victor Santos Sá,BRA,FW,28.0,23.6,72.0,3.05,54.0,1.0,8.0,3.0,5.0,1.0,11.0,0.47,5.0,1.0,2.0,1.0,2.0,0.0,Botafogo (RJ),Brasileiro,João Victor Santos Sá (Botafogo (RJ))
Leonel Di Plácido,ARG,DF,29.0,26.2,83.0,3.17,56.0,12.0,9.0,1.0,1.0,4.0,7.0,0.27,5.0,1.0,1.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Leonel Di Plácido (Botafogo (RJ))
Fernando Marçal,BRA,DF,33.0,18.1,51.0,2.82,21.0,28.0,0.0,1.0,0.0,1.0,7.0,0.39,3.0,4.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Fernando Marçal (Botafogo (RJ))
Hugo,BRA,DF,21.0,15.5,36.0,2.32,25.0,11.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Hugo (Botafogo (RJ))
Luis Henrique,BRA,"FW,MF",21.0,15.3,61.0,3.96,50.0,0.0,9.0,1.0,1.0,0.0,8.0,0.52,4.0,0.0,3.0,0.0,1.0,0.0,Botafogo (RJ),Brasileiro,Luis Henrique (Botafogo (RJ))
Danilo Barbosa,BRA,"MF,DF",26.0,11.2,13.0,1.16,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Danilo Barbosa (Botafogo (RJ))
Gabriel,BRA,MF,29.0,9.6,33.0,3.3,24.0,1.0,3.0,3.0,0.0,2.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Gabriel (Botafogo (RJ))
Rafael,BRA,DF,32.0,5.4,7.0,1.31,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Rafael (Botafogo (RJ))
Lucas Fernandes,BRA,MF,25.0,5.3,19.0,3.62,7.0,7.0,0.0,4.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Fernandes (Botafogo (RJ))
Philipe Sampaio,BRA,DF,28.0,5.5,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Philipe Sampaio (Botafogo (RJ))
Gustavo Sauer,BRA,"FW,MF",29.0,2.9,12.0,4.17,8.0,2.0,1.0,0.0,1.0,0.0,2.0,0.69,0.0,1.0,0.0,0.0,1.0,0.0,Botafogo (RJ),Brasileiro,Gustavo Sauer (Botafogo (RJ))
Diego Costa,ESP,FW,34.0,5.7,12.0,2.09,7.0,0.0,1.0,1.0,3.0,0.0,2.0,0.35,1.0,0.0,0.0,1.0,0.0,0.0,Botafogo (RJ),Brasileiro,Diego Costa (Botafogo (RJ))
Matias Segovia,PAR,FW,20.0,7.2,31.0,4.29,26.0,1.0,2.0,1.0,1.0,0.0,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Matias Segovia (Botafogo (RJ))
Janderson,BRA,"FW,MF",23.0,4.6,17.0,3.7,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Janderson (Botafogo (RJ))
JP Galvão,BRA,DF,21.0,2.2,6.0,2.69,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,JP Galvão (Botafogo (RJ))
Bastos,ANG,DF,31.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Bastos (Botafogo (RJ))
Carlos Alberto,BRA,"FW,MF",20.0,3.3,9.0,2.73,6.0,0.0,1.0,0.0,2.0,0.0,3.0,0.91,1.0,0.0,1.0,0.0,1.0,0.0,Botafogo (RJ),Brasileiro,Carlos Alberto (Botafogo (RJ))
Matheus Nascimento,BRA,"FW,MF",18.0,1.1,2.0,1.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Matheus Nascimento (Botafogo (RJ))
Luis Segovia,ECU,DF,25.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Luis Segovia (Botafogo (RJ))
Daniel Borges,BRA,DF,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Daniel Borges (Botafogo (RJ))
Gatito Fernández,PAR,GK,34.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Gatito Fernández (Botafogo (RJ))
Diego Hernández,URU,FW,22.0,0.5,1.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Diego Hernández (Botafogo (RJ))
Kayque,BRA,MF,22.0,0.3,2.0,6.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Kayque (Botafogo (RJ))
Mateo Ponte,URU,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Mateo Ponte (Botafogo (RJ))
Lucas Piazon,BRA,FW,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Piazon (Botafogo (RJ))
Breno,BRA,MF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Breno (Botafogo (RJ))
Newton,BRA,DF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Newton (Botafogo (RJ))
Rai,BRA,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Rai (Botafogo (RJ))
Cleiton Schwengber,BRA,GK,25.0,33.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Cleiton Schwengber (Bragantino)
Juninho Capixaba,BRA,DF,25.0,31.9,111.0,3.47,80.0,9.0,3.0,9.0,6.0,4.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Juninho Capixaba (Bragantino)
Lucas Evangelista,BRA,MF,27.0,30.2,159.0,5.26,107.0,28.0,5.0,8.0,9.0,2.0,12.0,0.4,7.0,3.0,0.0,2.0,0.0,0.0,Bragantino,Brasileiro,Lucas Evangelista (Bragantino)
Matheus Fernandes,BRA,MF,24.0,26.0,74.0,2.85,69.0,0.0,0.0,2.0,1.0,2.0,4.0,0.15,3.0,0.0,0.0,0.0,0.0,1.0,Bragantino,Brasileiro,Matheus Fernandes (Bragantino)
Eduardo Sasha,BRA,"FW,MF",30.0,24.8,86.0,3.47,71.0,0.0,4.0,8.0,3.0,0.0,7.0,0.28,6.0,0.0,1.0,0.0,0.0,0.0,Bragantino,Brasileiro,Eduardo Sasha (Bragantino)
Vitinho,BRA,"FW,MF",23.0,22.8,85.0,3.74,55.0,8.0,8.0,9.0,4.0,1.0,9.0,0.4,6.0,0.0,1.0,2.0,0.0,0.0,Bragantino,Brasileiro,Vitinho (Bragantino)
Jadsom,BRA,MF,21.0,21.1,55.0,2.61,48.0,2.0,0.0,3.0,1.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Jadsom (Bragantino)
Helinho,BRA,FW,22.0,15.4,80.0,5.2,52.0,9.0,9.0,3.0,6.0,1.0,6.0,0.39,4.0,1.0,0.0,0.0,1.0,0.0,Bragantino,Brasileiro,Helinho (Bragantino)
Leonardo Realpe,ECU,DF,21.0,18.7,14.0,0.75,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Leonardo Realpe (Bragantino)
Leo Ortiz,BRA,DF,27.0,17.8,28.0,1.57,26.0,0.0,0.0,2.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Leo Ortiz (Bragantino)
José Hurtado,ECU,DF,21.0,18.0,34.0,1.89,26.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,José Hurtado (Bragantino)
Aderlan Silva,BRA,DF,32.0,15.8,42.0,2.66,31.0,4.0,1.0,3.0,1.0,2.0,2.0,0.13,1.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Aderlan Silva (Bragantino)
Eric Ramires,BRA,MF,22.0,15.3,47.0,3.07,38.0,1.0,1.0,5.0,2.0,0.0,5.0,0.33,4.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Eric Ramires (Bragantino)
Luan Patrick,BRA,DF,21.0,12.4,11.0,0.89,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Luan Patrick (Bragantino)
Luan Cândido,BRA,DF,21.0,12.0,24.0,1.99,18.0,2.0,1.0,1.0,2.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Luan Cândido (Bragantino)
Eduardo Santos,BRA,DF,25.0,11.3,4.0,0.35,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Eduardo Santos (Bragantino)
Thiago Borbas,URU,FW,20.0,15.9,33.0,2.08,25.0,0.0,3.0,3.0,2.0,0.0,4.0,0.25,3.0,0.0,0.0,0.0,1.0,0.0,Bragantino,Brasileiro,Thiago Borbas (Bragantino)
Henry Mosquera,COL,"FW,MF",21.0,11.8,58.0,4.92,38.0,0.0,11.0,6.0,3.0,0.0,7.0,0.59,3.0,0.0,2.0,2.0,0.0,0.0,Bragantino,Brasileiro,Henry Mosquera (Bragantino)
Natan,BRA,DF,21.0,9.3,3.0,0.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Natan (Bragantino)
Bruno,BRA,"FW,MF",19.0,7.9,37.0,4.66,22.0,4.0,4.0,4.0,3.0,0.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,Bragantino,Brasileiro,Bruno (Bragantino)
Marcos Vinicios Sorriso,BRA,"FW,DF",21.0,10.4,43.0,4.12,24.0,7.0,3.0,6.0,3.0,0.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Marcos Vinicios Sorriso (Bragantino)
Lucão,BRA,GK,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Gustavinho,BRA,"MF,FW",18.0,7.4,14.0,1.9,10.0,0.0,2.0,1.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Gustavinho (Bragantino)
Matheus Gonçalves,BRA,"FW,MF",17.0,5.1,31.0,6.04,19.0,3.0,3.0,2.0,4.0,0.0,4.0,0.78,1.0,0.0,1.0,0.0,2.0,0.0,Bragantino,Brasileiro,Matheus Gonçalves (Bragantino)
Alerrandro,BRA,"FW,MF",23.0,4.5,7.0,1.56,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Alerrandro (Bragantino)
Lucão,BRA,DF,24.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Guilherme,BRA,"DF,MF",20.0,2.9,2.0,0.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Guilherme (Bragantino)
Ignacio Laquintana,URU,FW,23.0,2.0,3.0,1.48,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0,0.0,Bragantino,Brasileiro,Ignacio Laquintana (Bragantino)
Talisson,BRA,FW,20.0,1.7,5.0,2.98,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,Bragantino,Brasileiro,Talisson (Bragantino)
Raul,BRA,"MF,DF",26.0,1.2,2.0,1.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Raul (Bragantino)
Yani Quintero,COL,MF,20.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Yani Quintero (Bragantino)
Cipriano,BRA,DF,20.0,0.8,1.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Cipriano (Bragantino)
Lucas Cunha,BRA,DF,26.0,0.8,2.0,2.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Lucas Cunha (Bragantino)
Nathan Camargo,BRA,MF,17.0,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Nathan Camargo (Bragantino)
Bruno Praxedes,BRA,MF,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Bruno Praxedes (Bragantino)
Cássio,BRA,GK,35.0,36.8,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Cássio (Corinthians)
Gil,BRA,DF,35.0,32.0,24.0,0.75,17.0,0.0,0.0,5.0,1.0,1.0,4.0,0.12,2.0,0.0,0.0,2.0,0.0,0.0,Corinthians,Brasileiro,Gil (Corinthians)
Yuri Alberto,BRA,FW,21.0,30.2,56.0,1.85,34.0,1.0,3.0,8.0,8.0,2.0,9.0,0.3,4.0,0.0,0.0,3.0,2.0,0.0,Corinthians,Brasileiro,Yuri Alberto (Corinthians)
Maycon,BRA,MF,25.0,26.7,47.0,1.76,41.0,3.0,0.0,2.0,0.0,1.0,6.0,0.22,5.0,1.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Maycon (Corinthians)
Fagner,BRA,DF,33.0,23.3,69.0,2.96,38.0,26.0,1.0,0.0,3.0,1.0,5.0,0.21,4.0,1.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Fagner (Corinthians)
Fábio Santos,BRA,DF,37.0,18.6,27.0,1.45,19.0,5.0,0.0,1.0,1.0,1.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0,Corinthians,Brasileiro,Fábio Santos (Corinthians)
Bruno Méndez,URU,DF,23.0,18.3,17.0,0.93,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Bruno Méndez (Corinthians)
Matheus Bidu,BRA,DF,23.0,18.4,46.0,2.5,32.0,9.0,2.0,0.0,2.0,1.0,4.0,0.22,2.0,0.0,0.0,0.0,1.0,1.0,Corinthians,Brasileiro,Matheus Bidu (Corinthians)
